@RELATION svm_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {bumps,door,steps,speech,spcDoor,background,scream}

@DATA
0.045993,0.067617,3.281356,0.124652,0.167875,0.304281,0.000536,0.049760,-19.323393,1.679470,-0.221468,0.457874,0.323041,0.228479,0.148782,-0.049530,0.174865,0.209633,0.152813,0.214712,0.161613,0.070527,0.011351,0.019056,0.023559,0.085151,0.008487,0.038267,0.003198,0.027030,0.002685,0.046059,0.118932,0.041606,0.003558,0.003463,0.017942,0.001725,0.003748,0.045434,0.000086,0.007916,0.150800,0.106888,0.034702,0.031956,0.061187,0.037922,0.055106,0.067293,0.053100,0.028426,0.032198,0.019933,0.029776,0.025866,0.004707,0.008448,0.006946,0.033786,0.001312,0.015106,0.000817,0.015374,0.000476,0.016061,0.029358,0.008339,background
0.048435,0.063318,3.238474,0.128957,0.172414,0.308323,0.000557,0.044246,-19.466405,1.726833,-0.255765,0.387361,0.426767,0.185685,-0.001285,0.094114,0.105187,0.107275,0.198908,0.178102,0.149612,0.026461,0.004330,0.013830,0.018582,0.108172,0.007905,0.023502,0.005700,0.049807,0.003882,0.064851,0.123984,0.046238,0.004010,0.006913,0.019765,0.001534,0.002122,0.028610,0.000133,0.003541,0.043301,0.048989,0.037843,0.038248,0.042081,0.045450,0.038673,0.022458,0.061280,0.056055,0.075281,0.048655,0.031850,0.013109,0.003289,0.007392,0.008605,0.043657,0.003604,0.016622,0.001893,0.016077,0.001248,0.036021,0.054947,0.010384,background
0.035480,0.033169,3.195373,0.118720,0.170225,0.190336,0.000772,0.029512,-21.257828,1.774352,-0.303016,0.388668,0.448837,0.148880,0.019510,0.089036,0.113036,0.194848,0.244727,0.177174,0.191309,0.062649,0.002033,0.052568,0.018581,0.058040,0.008226,0.027468,0.002303,0.020287,0.001899,0.045071,0.092316,0.034347,0.003221,0.008826,0.041383,0.003738,0.004546,0.023289,0.000326,0.004887,0.047433,0.033929,0.036805,0.043384,0.018137,0.032569,0.043487,0.044453,0.032401,0.037453,0.025989,0.042593,0.047341,0.024944,0.000731,0.020010,0.006283,0.035384,0.004038,0.006421,0.001417,0.008263,0.001067,0.026402,0.029668,0.008886,background
0.044004,0.006270,3.263592,0.127477,0.151955,0.313269,0.000508,0.075611,-25.651136,1.016295,-0.680097,0.231172,-0.551416,-0.268751,0.028867,-0.013958,0.186956,0.112643,-0.168288,-0.087719,-0.312899,0.002773,0.001392,0.001020,0.001327,0.001457,0.003480,0.001862,0.001209,0.001612,0.001751,0.002708,0.003256,0.002232,0.006172,0.001260,0.049474,0.009598,0.006384,0.076866,0.000352,0.011708,0.470600,0.217201,0.142110,0.110012,0.087318,0.074502,0.074087,0.072901,0.073008,0.057833,0.059825,0.057151,0.055000,0.001237,0.000885,0.000615,0.000897,0.001157,0.000955,0.001395,0.000689,0.000920,0.001067,0.001660,0.001799,0.000889,background
0.043995,0.006268,3.263592,0.127475,0.151946,0.313269,0.000508,0.075611,-25.651497,1.016284,-0.680096,0.231169,-0.551420,-0.268741,0.028856,-0.013944,0.186951,0.112648,-0.168293,-0.087714,-0.312899,0.002773,0.001392,0.001020,0.001327,0.001457,0.003480,0.001862,0.001209,0.001612,0.001751,0.002708,0.003256,0.002232,0.006173,0.001260,0.049474,0.009597,0.006376,0.076866,0.000353,0.011707,0.470599,0.217200,0.142112,0.110010,0.087320,0.074496,0.074087,0.072902,0.073012,0.057826,0.059831,0.057153,0.054996,0.001237,0.000885,0.000615,0.000897,0.001157,0.000955,0.001395,0.000689,0.000920,0.001067,0.001660,0.001799,0.000889,background
0.043997,0.006269,3.263592,0.127474,0.151948,0.313269,0.000508,0.075612,-25.651375,1.016290,-0.680097,0.231173,-0.551421,-0.268739,0.028859,-0.013951,0.186956,0.112642,-0.168292,-0.087714,-0.312901,0.002773,0.001392,0.001020,0.001327,0.001457,0.003480,0.001862,0.001209,0.001612,0.001751,0.002708,0.003256,0.002232,0.006181,0.001260,0.049474,0.009593,0.006370,0.076866,0.000353,0.011707,0.470597,0.217200,0.142111,0.110007,0.087320,0.074495,0.074084,0.072898,0.073012,0.057828,0.059824,0.057154,0.054999,0.001237,0.000885,0.000615,0.000897,0.001157,0.000955,0.001395,0.000689,0.000920,0.001067,0.001660,0.001799,0.000889,background
0.023800,0.090322,3.319813,0.119244,0.172686,0.040226,0.000122,0.041667,-21.480323,1.660589,-0.726622,0.446880,-0.497996,-0.452657,0.164728,0.122969,0.064934,0.071621,-0.237102,-0.113976,-0.293575,0.004149,0.000209,0.000457,0.000213,0.000172,0.001579,0.000593,0.000392,0.000595,0.000249,0.001313,0.000689,0.001092,0.000411,0.000740,0.000515,0.002145,0.000854,0.002072,0.000021,0.000000,0.044181,0.065102,0.057667,0.031346,0.032737,0.044006,0.036455,0.029489,0.045892,0.028942,0.028143,0.035188,0.035297,0.000240,0.000084,0.000121,0.000065,0.000053,0.000113,0.000176,0.000076,0.000110,0.000058,0.000355,0.000201,0.000070,background
0.020974,0.073663,3.320836,0.127125,0.170455,0.048999,0.000170,0.042083,-21.783254,1.538260,-0.664804,0.368529,-0.485450,-0.314751,0.176174,0.074888,0.099131,0.131539,-0.197419,-0.196000,-0.248119,0.003810,0.000222,0.000276,0.000318,0.000347,0.002045,0.000316,0.000347,0.000721,0.000309,0.000927,0.000695,0.001034,0.000524,0.000821,0.000521,0.004778,0.001154,0.010401,0.000104,0.000833,0.106371,0.087148,0.032884,0.029392,0.039862,0.054907,0.019802,0.024300,0.015001,0.010895,0.016540,0.018313,0.025124,0.000235,0.000070,0.000115,0.000068,0.000150,0.000072,0.000136,0.000049,0.000169,0.000083,0.000284,0.000339,0.000040,background
0.020832,0.086747,3.321387,0.117465,0.175717,0.029445,0.000116,0.041667,-21.968602,1.838095,-0.669798,0.435076,-0.534927,-0.296544,0.256082,-0.003651,0.020989,0.061474,-0.151480,-0.111744,-0.284250,0.003209,0.000135,0.000314,0.000163,0.000234,0.002167,0.000545,0.000191,0.000441,0.000177,0.000384,0.000533,0.000934,0.000511,0.000703,0.000139,0.001169,0.000974,0.000565,0.000018,0.000000,0.035710,0.040907,0.028468,0.032263,0.045631,0.043492,0.047090,0.027029,0.032989,0.026457,0.033433,0.023513,0.018851,0.000138,0.000059,0.000124,0.000042,0.000072,0.000122,0.000311,0.000059,0.000119,0.000060,0.000088,0.000119,0.000036,background
0.026029,0.099017,3.319080,0.119153,0.173677,0.036698,0.000129,0.041667,-21.393715,1.774707,-0.617351,0.486003,-0.518022,-0.436433,0.058723,-0.046059,0.053525,-0.000464,-0.130263,-0.053809,-0.297535,0.002397,0.000189,0.001121,0.000267,0.000361,0.001335,0.000314,0.000127,0.000732,0.000281,0.001127,0.000818,0.000666,0.000285,0.000626,0.000621,0.003237,0.001487,0.002336,0.000021,0.000000,0.046726,0.051092,0.040780,0.043801,0.036639,0.014635,0.040568,0.027555,0.020850,0.033312,0.034278,0.025751,0.012362,0.000232,0.000111,0.000281,0.000112,0.000163,0.000125,0.000078,0.000051,0.000137,0.000153,0.000196,0.000258,0.000045,background
0.069758,0.062451,3.274518,0.099993,0.091599,0.426271,0.000768,0.086659,-20.746874,-1.673972,-2.107024,0.384566,-0.288825,-0.232400,-0.082664,-0.360771,-0.089771,0.401192,-0.075150,-0.043360,0.024733,0.000411,0.000381,0.001061,0.000815,0.000929,0.001094,0.002555,0.004132,0.001056,0.000985,0.001717,0.002720,0.001601,0.001745,0.009600,0.014718,0.003464,0.011851,0.037456,0.000217,0.004875,0.233671,0.163583,0.129989,0.143003,0.101424,0.084813,0.125155,0.119552,0.088322,0.065402,0.095829,0.100610,0.059066,0.000257,0.000217,0.000988,0.000677,0.000592,0.000606,0.001268,0.002710,0.000587,0.000498,0.000812,0.002156,0.000743,scream
0.064899,0.044459,3.237814,0.100371,0.101441,0.278861,0.000755,0.079860,-21.223380,-1.521817,-2.251118,0.435591,-0.401434,-0.254071,-0.030677,-0.431446,-0.106151,0.242087,0.200621,-0.128300,0.016985,0.001591,0.001332,0.000426,0.000991,0.001705,0.001854,0.003095,0.002146,0.002868,0.001414,0.001124,0.000994,0.001631,0.001942,0.009356,0.047982,0.003216,0.009279,0.040976,0.000179,0.002686,0.125635,0.161848,0.095326,0.086321,0.100889,0.100421,0.068204,0.079431,0.094378,0.070623,0.074761,0.108173,0.050952,0.001400,0.001241,0.000185,0.000477,0.001640,0.001267,0.001898,0.001159,0.001415,0.000844,0.000653,0.000688,0.000626,scream
0.064655,0.053061,3.231403,0.100175,0.099113,0.320278,0.000749,0.078058,-21.001819,-1.591275,-2.268008,0.391515,-0.335227,-0.292403,-0.006068,-0.410637,-0.196444,0.300831,0.038979,-0.083438,-0.020649,0.001455,0.001716,0.000505,0.000875,0.002280,0.002447,0.002466,0.002141,0.002026,0.003363,0.000968,0.000684,0.001944,0.001961,0.009086,0.059477,0.004555,0.012402,0.047599,0.000164,0.003493,0.114808,0.148120,0.147369,0.113833,0.084217,0.115530,0.075962,0.057640,0.094333,0.089530,0.082433,0.092311,0.048368,0.001068,0.001584,0.000211,0.000448,0.001743,0.001654,0.001769,0.001294,0.001358,0.002388,0.000462,0.000273,0.000677,scream
0.254570,0.139255,3.250476,0.315757,0.150484,1.232844,0.001026,0.361125,-20.250219,-1.799311,-0.800088,1.167992,-0.601128,-0.066519,0.351514,0.208040,-0.487097,0.213267,0.215156,-0.451592,0.069798,0.000534,0.003599,0.000806,0.002198,0.001510,0.000963,0.012259,0.002212,0.000840,0.002103,0.000380,0.000452,0.004157,0.002992,0.023316,0.059442,0.004745,0.003532,0.094659,0.000164,0.005133,0.345464,0.150711,0.132877,0.110646,0.089238,0.071142,0.117640,0.045581,0.067599,0.038809,0.077756,0.072997,0.074837,0.000344,0.002004,0.000376,0.001747,0.001163,0.000527,0.006630,0.000935,0.000624,0.002285,0.000134,0.000255,0.002102,scream
0.215426,0.098055,3.214667,0.391094,0.249776,0.792868,0.003831,0.279487,-23.751711,-1.413845,-1.137158,1.199841,0.033183,-0.850946,0.267317,0.877799,-1.234898,0.493375,0.390486,-0.526655,0.173472,0.000080,0.000018,0.000085,0.001038,0.004936,0.009610,0.001048,0.000085,0.000044,0.000015,0.000025,0.000057,0.003814,0.005765,0.018780,0.039026,0.006759,0.003569,0.361849,0.000804,0.078195,0.552653,0.447316,0.139376,0.079924,0.158110,0.098108,0.152779,0.128970,0.165704,0.252949,0.228978,0.081092,0.052180,0.000064,0.000008,0.000081,0.001238,0.004285,0.009349,0.000683,0.000061,0.000022,0.000007,0.000014,0.000036,0.001835,scream
0.285620,0.040535,3.218249,0.463605,0.260583,1.571183,0.002852,0.644569,-25.104925,-1.892293,-1.113438,1.010998,0.203356,-0.919515,0.189305,0.756608,-1.115036,0.342334,0.371307,-0.471512,0.224200,0.000305,0.000040,0.000264,0.005964,0.003731,0.005160,0.000354,0.000156,0.000116,0.000013,0.000047,0.000379,0.003378,0.021089,0.008491,0.056623,0.029894,0.009223,0.319126,0.001023,0.101006,0.484875,0.430322,0.213495,0.058583,0.120959,0.068020,0.166913,0.106234,0.152866,0.268643,0.197727,0.064100,0.050148,0.000232,0.000026,0.000350,0.003558,0.002348,0.003742,0.000342,0.000056,0.000052,0.000004,0.000018,0.000237,0.000577,scream
0.383098,0.164077,3.287223,0.417746,0.141481,0.698243,0.002768,0.400067,-24.221988,-2.370536,0.832815,0.548216,-0.869804,0.935872,-0.741435,0.758427,-0.580186,0.288801,0.118128,-0.371957,0.526672,0.000156,0.000438,0.008626,0.004865,0.001375,0.000116,0.000040,0.000059,0.000023,0.000041,0.000030,0.000054,0.003289,0.006114,0.037571,0.024237,0.005975,0.004222,0.153096,0.000760,0.008298,0.289284,0.369927,0.193483,0.226785,0.190819,0.102756,0.137649,0.159493,0.153444,0.158390,0.134357,0.080958,0.097678,0.000236,0.000334,0.007274,0.003714,0.001229,0.000087,0.000024,0.000044,0.000014,0.000033,0.000017,0.000062,0.002238,scream
0.058359,0.015497,3.233014,0.120792,0.130567,0.757465,0.000607,0.115608,-22.786295,-1.497202,-1.713633,-0.225756,0.019242,-0.254355,-0.205540,0.653691,0.196700,0.630010,-0.749757,0.024952,0.111669,0.002520,0.001301,0.000685,0.000869,0.000493,0.001706,0.001241,0.002343,0.000353,0.000400,0.005462,0.001134,0.001932,0.004634,0.004968,0.070617,0.002495,0.002826,0.065302,0.000165,0.002859,0.375897,0.147873,0.075106,0.117282,0.063514,0.068772,0.195598,0.075248,0.184583,0.082941,0.125973,0.043682,0.045917,0.000757,0.001090,0.000194,0.000401,0.000255,0.000686,0.000474,0.000212,0.000151,0.000120,0.001582,0.000543,0.000442,scream
0.068496,0.053950,3.290574,0.116688,0.131041,0.631483,0.002023,0.100298,-22.642769,-2.097186,-1.551918,0.113036,-0.551264,-0.155792,-0.737123,0.309102,0.529783,0.694765,-0.467671,-0.205278,0.086559,0.000981,0.000906,0.000848,0.000113,0.000286,0.001529,0.000198,0.000198,0.000135,0.000707,0.008718,0.000815,0.003004,0.006022,0.006077,0.022091,0.008758,0.017012,0.084469,0.000426,0.003245,0.405786,0.388577,0.271723,0.175102,0.117110,0.102209,0.108334,0.095991,0.118317,0.100795,0.140612,0.086827,0.090649,0.001224,0.000926,0.001014,0.000050,0.000129,0.001717,0.000162,0.000168,0.000081,0.000368,0.009948,0.000723,0.003050,scream
0.045998,0.111073,3.270073,0.115926,0.134531,0.242452,0.003030,0.061097,-22.307135,-1.668292,-1.455862,0.310905,0.049343,-0.393840,-0.293973,0.908901,0.449822,-0.541473,-0.719701,0.501580,-0.209441,0.004144,0.004506,0.000593,0.000107,0.000039,0.000132,0.000056,0.000445,0.000199,0.000064,0.000086,0.000274,0.002258,0.001500,0.016553,0.036089,0.005451,0.010350,0.038002,0.001488,0.009058,0.443821,0.498202,0.267573,0.083166,0.135454,0.146801,0.080983,0.119496,0.146117,0.066604,0.085252,0.070340,0.051730,0.003060,0.004283,0.000259,0.000047,0.000020,0.000082,0.000023,0.000433,0.000099,0.000033,0.000056,0.000283,0.001453,scream
0.060345,0.035606,3.245871,0.109113,0.116659,0.495655,0.001336,0.093458,-22.676298,-1.811392,-1.880362,0.397023,0.067602,-0.786739,-0.615325,-0.019507,-0.382597,0.650003,0.202678,0.292773,-0.102509,0.001844,0.001429,0.000556,0.001932,0.003457,0.001845,0.000699,0.001021,0.001304,0.001174,0.000961,0.000185,0.002096,0.002327,0.009744,0.046345,0.005889,0.013647,0.043345,0.000330,0.005842,0.370036,0.294968,0.191545,0.202945,0.080700,0.142224,0.151070,0.148140,0.113949,0.189908,0.111536,0.135263,0.091157,0.001337,0.001055,0.000284,0.000981,0.003075,0.001340,0.000556,0.000957,0.000672,0.001007,0.000654,0.000130,0.001145,scream
0.048187,0.153363,3.279840,0.112380,0.134472,0.184463,0.003431,0.064560,-21.806244,-1.290840,-1.975924,0.428838,0.040224,-0.431615,-0.533640,0.073130,0.621303,0.654671,-0.477881,-0.112156,-0.042504,0.000113,0.000181,0.000375,0.000140,0.000092,0.001167,0.000288,0.000086,0.000166,0.000187,0.001834,0.003072,0.001300,0.002228,0.015236,0.028012,0.007988,0.016736,0.020100,0.001587,0.002355,0.499643,0.489146,0.237507,0.141641,0.149150,0.173482,0.131560,0.152446,0.118910,0.093381,0.123780,0.087634,0.107124,0.000041,0.000061,0.000200,0.000047,0.000034,0.000455,0.000218,0.000032,0.000063,0.000108,0.000761,0.001486,0.000472,scream
0.061616,0.030597,3.235889,0.123133,0.138550,0.271109,0.001476,0.073774,-22.850509,-1.859435,-1.796400,0.526292,-0.505931,-0.839238,-0.054396,0.116278,0.507872,0.398716,-0.023072,-0.136064,-0.428166,0.000667,0.000194,0.000436,0.002101,0.003203,0.001826,0.001077,0.000797,0.001236,0.001778,0.002179,0.002040,0.002496,0.004866,0.008082,0.077930,0.006478,0.012019,0.055684,0.000311,0.004053,0.378600,0.280386,0.227505,0.157717,0.135997,0.162124,0.170114,0.158666,0.098938,0.128073,0.107411,0.086406,0.091241,0.000465,0.000129,0.000292,0.001501,0.004212,0.001825,0.000663,0.000638,0.000960,0.001977,0.001855,0.001576,0.001728,scream
0.065547,0.033189,3.264570,0.124572,0.134603,0.310002,0.001253,0.080864,-22.481822,-1.936529,-1.784118,0.575639,-0.609332,-0.862788,0.017496,0.168479,0.500138,0.255304,-0.046090,-0.139527,-0.338069,0.009103,0.000527,0.000379,0.001318,0.002854,0.003353,0.000885,0.002311,0.002432,0.001293,0.002061,0.001485,0.004814,0.003385,0.005369,0.042086,0.006907,0.009760,0.060133,0.000246,0.006609,0.402686,0.296142,0.244590,0.149575,0.141089,0.159494,0.139717,0.160289,0.122687,0.131905,0.125062,0.108033,0.089214,0.007073,0.000372,0.000263,0.000881,0.002671,0.003471,0.000788,0.002543,0.000994,0.000885,0.001819,0.001427,0.002684,scream
0.047629,0.044953,3.257657,0.103983,0.119347,0.364040,0.002274,0.069698,-22.864257,-1.829353,-1.948342,0.021938,0.199611,-0.885018,-0.409570,0.328452,0.647255,0.662430,-0.660228,-0.085523,-0.033114,0.000173,0.000880,0.001417,0.000128,0.000798,0.001528,0.000136,0.000143,0.000373,0.001801,0.006720,0.001557,0.002724,0.003053,0.007428,0.041538,0.006641,0.016370,0.045161,0.000726,0.007900,0.454210,0.395046,0.189676,0.174113,0.175789,0.204423,0.101207,0.166513,0.154319,0.083646,0.098795,0.065585,0.074204,0.000125,0.000780,0.001003,0.000123,0.000697,0.001565,0.000106,0.000082,0.000257,0.001248,0.006690,0.000755,0.002051,scream
0.056986,0.056243,3.276009,0.102450,0.109049,0.356526,0.001448,0.081245,-21.914399,-1.664018,-1.767926,0.445617,0.262925,-0.896374,-0.297118,-0.092844,0.003317,0.295675,0.037753,0.173014,-0.026992,0.000398,0.002699,0.008610,0.000545,0.001048,0.000486,0.001317,0.002043,0.000503,0.001757,0.002879,0.000577,0.003584,0.001686,0.008046,0.010791,0.005944,0.014839,0.031959,0.000410,0.005928,0.239116,0.220336,0.155338,0.126200,0.097463,0.125835,0.074304,0.088918,0.092845,0.123250,0.079561,0.099254,0.060565,0.000354,0.002422,0.008350,0.000334,0.000327,0.000300,0.000937,0.001991,0.000205,0.000547,0.001930,0.000222,0.002796,scream
0.054086,0.058217,2.983083,0.098345,0.112140,0.415582,0.001543,0.081963,-21.977770,-1.269745,-1.532865,0.207883,-0.242807,-0.317423,-0.770479,-0.312180,-0.171787,1.048654,-0.204891,-0.064614,-0.195788,0.000357,0.000114,0.000398,0.000770,0.001173,0.000787,0.001006,0.002847,0.003262,0.025282,0.000218,0.000277,0.007639,0.005272,0.021233,0.149998,0.007506,0.016807,0.083658,0.000703,0.009710,0.379552,0.226780,0.248719,0.169269,0.161405,0.157110,0.118285,0.201822,0.174695,0.193405,0.130738,0.124641,0.086638,0.000299,0.000048,0.000407,0.000386,0.000573,0.000790,0.000802,0.002623,0.002493,0.022287,0.000071,0.000146,0.005694,scream
0.061898,0.028991,3.201444,0.108919,0.119795,0.224690,0.001227,0.072750,-22.723158,-1.628594,-1.917472,0.688035,-0.803497,-0.867009,-0.277779,-0.033532,0.041571,0.407576,0.009046,0.079644,-0.372900,0.000329,0.000328,0.001923,0.000649,0.002134,0.001822,0.002114,0.001090,0.000925,0.001666,0.002839,0.002516,0.002363,0.002358,0.008430,0.086188,0.006037,0.012800,0.043389,0.000288,0.002328,0.370386,0.286538,0.267931,0.178557,0.147534,0.140407,0.129472,0.108158,0.171877,0.184449,0.221355,0.293512,0.176969,0.000226,0.000122,0.002018,0.000425,0.001962,0.001616,0.002076,0.000797,0.000756,0.001637,0.003109,0.002093,0.001235,scream
0.060199,0.068938,3.234004,0.107216,0.117999,0.191948,0.001967,0.070648,-21.901203,-1.578173,-1.964413,0.698014,-0.564321,-0.786725,-0.291410,0.138553,0.147656,0.445355,-0.011184,0.032760,-0.335639,0.000270,0.000259,0.000818,0.002036,0.002845,0.000979,0.000712,0.000719,0.001329,0.001619,0.003238,0.004557,0.003346,0.004469,0.016563,0.053610,0.007309,0.015324,0.044988,0.000466,0.002161,0.342942,0.248528,0.292816,0.210005,0.179607,0.217011,0.138976,0.105965,0.158864,0.151903,0.116932,0.130727,0.112229,0.000202,0.000146,0.000331,0.001066,0.003086,0.000958,0.000483,0.000327,0.001055,0.001681,0.002988,0.003689,0.001779,scream
0.065847,0.052036,3.267313,0.120905,0.127985,0.446900,0.000972,0.091857,-22.703356,-2.491939,-1.976236,0.608193,-0.803808,-0.440424,0.008113,0.998165,0.336391,-0.318614,-0.484494,0.126136,-0.184415,0.003411,0.000663,0.002521,0.000365,0.001590,0.000279,0.000372,0.001163,0.001624,0.000216,0.000307,0.000621,0.001430,0.001350,0.010469,0.027661,0.004387,0.008488,0.042824,0.000229,0.004631,0.396148,0.347906,0.289324,0.248797,0.156367,0.098456,0.098873,0.070580,0.089438,0.096659,0.060302,0.063807,0.059622,0.002378,0.000296,0.002261,0.000217,0.000898,0.000173,0.000257,0.000595,0.001035,0.000109,0.000168,0.000357,0.000795,scream
0.067586,0.069252,3.299333,0.127284,0.130530,0.416858,0.000967,0.089381,-22.550134,-2.636659,-1.856619,0.838352,-0.802038,-0.466551,-0.046132,0.991519,0.373185,-0.285400,-0.464972,-0.030913,-0.131376,0.008204,0.001148,0.003350,0.001295,0.000858,0.000132,0.000243,0.010491,0.000355,0.000341,0.000169,0.000205,0.003948,0.001579,0.008437,0.014709,0.004520,0.009133,0.028925,0.000312,0.001540,0.347313,0.364712,0.299946,0.184501,0.157407,0.167718,0.141748,0.066753,0.113346,0.093939,0.074229,0.072521,0.039646,0.005706,0.000664,0.002314,0.001120,0.000604,0.000079,0.000159,0.008688,0.000244,0.000247,0.000150,0.000184,0.002548,scream
0.068550,0.040365,3.231548,0.101792,0.094707,0.306727,0.000580,0.086212,-21.829194,-2.594159,-2.117709,0.722457,-0.283949,0.269860,0.091299,-0.343308,-0.139339,0.073761,0.086102,-0.076504,-0.344162,0.001256,0.001695,0.000967,0.000443,0.000659,0.001931,0.009925,0.003305,0.003776,0.004426,0.002075,0.001285,0.003650,0.002421,0.008188,0.112394,0.002003,0.003531,0.022383,0.000118,0.000957,0.284977,0.252451,0.204694,0.085808,0.141681,0.082461,0.085045,0.075732,0.048375,0.077702,0.098684,0.113127,0.065051,0.000507,0.001264,0.000406,0.000283,0.000382,0.001248,0.007150,0.002483,0.002281,0.001443,0.001214,0.000696,0.001784,scream
0.056771,0.066620,3.170771,0.103137,0.112270,0.333959,0.001665,0.070926,-22.552852,-2.318701,-1.894825,0.440609,0.397891,-0.444210,-0.340134,-0.297668,-0.568949,-0.041152,-0.383803,0.676286,0.675930,0.005590,0.000551,0.000187,0.000362,0.000981,0.002660,0.000535,0.001833,0.003067,0.001894,0.002081,0.006550,0.004605,0.002280,0.020192,0.111326,0.007214,0.015048,0.060344,0.000357,0.005011,0.479907,0.393252,0.330426,0.297906,0.231384,0.195989,0.165076,0.161354,0.186507,0.181392,0.127065,0.185348,0.167032,0.004826,0.000325,0.000155,0.000266,0.000845,0.002215,0.000386,0.001355,0.003314,0.001252,0.001991,0.007406,0.002758,scream
0.057373,0.059500,3.254888,0.121174,0.133852,0.214878,0.000990,0.072996,-22.074002,-1.972108,-2.401678,0.484734,-0.417746,-0.157689,0.531750,0.671961,0.055011,-0.755483,-0.312728,0.324482,-0.107174,0.000986,0.004812,0.004785,0.004042,0.001503,0.000448,0.000220,0.000534,0.001725,0.001077,0.000345,0.000312,0.002749,0.003000,0.010893,0.042216,0.006006,0.013163,0.028085,0.000166,0.002889,0.382755,0.371311,0.277606,0.177725,0.139872,0.116484,0.079576,0.076301,0.091334,0.086668,0.103632,0.068345,0.062255,0.000508,0.004786,0.003526,0.002689,0.001095,0.000330,0.000111,0.000317,0.001523,0.000610,0.000217,0.000215,0.001601,scream
0.052669,0.096675,3.218732,0.119239,0.135283,0.141922,0.001555,0.068535,-22.321839,-1.819627,-2.471144,0.624057,-0.480377,-0.126616,0.413368,0.747256,-0.047149,-0.690898,-0.230619,0.431364,-0.205108,0.000617,0.001917,0.010893,0.001916,0.004961,0.000471,0.000107,0.000135,0.000690,0.000641,0.000464,0.000973,0.004677,0.002366,0.013165,0.041810,0.003383,0.009617,0.033791,0.000300,0.003319,0.351930,0.373127,0.248714,0.157590,0.100545,0.131414,0.102797,0.073816,0.118620,0.061845,0.105416,0.050910,0.050951,0.000223,0.001377,0.010862,0.001136,0.003613,0.000248,0.000032,0.000057,0.000326,0.000545,0.000415,0.000883,0.003625,scream
